onset	duration	trial_type	stim_file
22.8	1	AHigh	tools_4_ramp10_eq.wav
33.2	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
43.6	1	AHigh	nature_1_ramp10_eq.wav
51.4	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
59.2	1	AHigh	voice_1_ramp10_eq.wav
67	1	AHigh	music_15_ramp10_eq.wav
72.2	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
80	1	AHigh	animal_6_ramp10_eq.wav
90.4	1	AHigh	speech_9_ramp10_eq.wav
100.8	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
108.6	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
116.4	1	AHigh	tools_6_ramp10_eq.wav
121.6	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
129.4	1	AHigh	music_3_ramp10_eq.wav
134.6	1	AHigh	animal_4_ramp10_eq.wav
145	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
155.4	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
160.6	1	AHigh	nature_4_ramp10_eq.wav
171	1	AHigh	tools_3_ramp10_eq.wav
178.8	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
184	1	AHigh	animal_7_ramp10_eq.wav
191.8	1	AHigh	tools_2_ramp10_eq.wav
202.2	1	AHigh	speech_2_ramp10_eq.wav
212.6	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
223	1	AHigh	speech_1_ramp10_eq.wav
228.2	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
241.2	1	AHigh	voice_3_ramp10_eq.wav
256.8	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
264.6	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
272.4	1	AHigh	animal_7_ramp10_eq.wav
277.6	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
282.8	1	AHigh	tools_4_ramp10_eq.wav
293.2	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
303.6	1	AHigh	music_3_ramp10_eq.wav
308.8	1	AHigh	music_15_ramp10_eq.wav
316.6	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
324.4	1	AHigh	music_5_ramp10_eq.wav
329.6	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
340	1	AHigh	voice_1_ramp10_eq.wav
347.8	1	AHigh	speech_11_ramp10_eq.wav
358.2	1	AHigh	animal_6_ramp10_eq.wav
363.4	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
368.6	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
373.8	1	AHigh	speech_9_ramp10_eq.wav
381.6	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
386.8	1	AHigh	music_4_ramp10_eq.wav
407.6	1	AHigh	tools_6_ramp10_eq.wav
418	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
425.8	1	AHigh	animal_1_ramp10_eq.wav
431	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
441.4	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
449.2	1	AHigh	nature_2_ramp10_eq.wav
459.6	1	AHigh	Ripple_4000Hz_3Hz_ramp10_eq.wav
470	1	AHigh	nature_4_ramp10_eq.wav
475.2	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
480.4	1	AHigh	nature_1_ramp10_eq.wav
488.2	1	AHigh	tools_3_ramp10_eq.wav
493.4	1	AHigh	Ripple_300Hz_10Hz_ramp10_eq.wav
498.6	1	AHigh	voice_9_ramp10_eq.wav
506.4	1	AHigh	nature_3_ramp10_eq.wav
514.2	1	AHigh	Ripple_300Hz_3Hz_ramp10_eq.wav
524.6	1	AHigh	voice_2_ramp10_eq.wav
532.4	1	AHigh	Ripple_4000Hz_10Hz_ramp10_eq.wav
540.2	1	AHigh	animal_4_ramp10_eq.wav
