onset	duration	trial_type	stim_file
17.6	1	ALow	voice_3_ramp10_eq.wav
25.4	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
35.8	1	ALow	music_3_ramp10_eq.wav
41	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
51.4	1	ALow	tools_6_ramp10_eq.wav
59.2	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
64.4	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
72.2	1	ALow	tools_3_ramp10_eq.wav
80	1	ALow	animal_7_ramp10_eq.wav
87.8	1	ALow	animal_6_ramp10_eq.wav
95.6	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
100.8	1	ALow	voice_9_ramp10_eq.wav
108.6	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
119	1	ALow	animal_1_ramp10_eq.wav
129.4	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
147.6	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
155.4	1	ALow	music_15_ramp10_eq.wav
163.2	1	ALow	tools_2_ramp10_eq.wav
171	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
178.8	1	ALow	music_4_ramp10_eq.wav
184	1	ALow	nature_2_ramp10_eq.wav
194.4	1	ALow	music_5_ramp10_eq.wav
202.2	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
207.4	1	ALow	speech_1_ramp10_eq.wav
212.6	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
217.8	1	ALow	voice_1_ramp10_eq.wav
223	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
228.2	1	ALow	animal_4_ramp10_eq.wav
241.2	1	ALow	speech_9_ramp10_eq.wav
251.6	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
262	1	ALow	speech_11_ramp10_eq.wav
272.4	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
282.8	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
293.2	1	ALow	nature_2_ramp10_eq.wav
301	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
306.2	1	ALow	nature_1_ramp10_eq.wav
311.4	1	ALow	music_4_ramp10_eq.wav
319.2	1	ALow	animal_1_ramp10_eq.wav
329.6	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
337.4	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
347.8	1	ALow	voice_2_ramp10_eq.wav
358.2	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
368.6	1	ALow	tools_2_ramp10_eq.wav
386.8	1	ALow	nature_3_ramp10_eq.wav
394.6	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
399.8	1	ALow	nature_4_ramp10_eq.wav
410.2	1	ALow	animal_7_ramp10_eq.wav
420.6	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
431	1	ALow	animal_6_ramp10_eq.wav
441.4	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
449.2	1	ALow	music_3_ramp10_eq.wav
457	1	ALow	speech_2_ramp10_eq.wav
462.2	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
472.6	1	ALow	voice_3_ramp10_eq.wav
480.4	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
488.2	1	ALow	Ripple_4000Hz_10Hz_ramp10_eq.wav
496	1	ALow	tools_6_ramp10_eq.wav
501.2	1	ALow	tools_4_ramp10_eq.wav
509	1	ALow	Ripple_300Hz_10Hz_ramp10_eq.wav
519.4	1	ALow	Ripple_4000Hz_3Hz_ramp10_eq.wav
524.6	1	ALow	tools_3_ramp10_eq.wav
535	1	ALow	voice_9_ramp10_eq.wav
540.2	1	ALow	Ripple_300Hz_3Hz_ramp10_eq.wav
545.4	1	ALow	music_15_ramp10_eq.wav
